,year,year_built,number_of_people,energy_star_rating,floor_area,occupant_density,operating_hours,wall_insulation_r_value,electric_eui,fuel_eui,site_eui,source_eui,ghg_emissions_int,zip_code,city,state,climate,building_class,facility_type,lighting,air_flow_control,heating,heating_fuel,cooling,wall_type,roof_ceiling,window_glass_layers,window_glass_type,energy_star_label,leed_score,data_source
495,2012.0,1959.0,6.0,28.0,1604.3378697469584,2.457002457,126.0,11.0,13.040390441791065,26.60857577982898,36.342506444272274,48.59036185214738,0.8412950198145178,92629,Dana Point,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
496,2012.0,1990.0,3.0,77.0,1118.6852944771385,1.5511892451,65.0,13.0,13.233147056903322,21.691465030408395,17.51615482265853,90.42588202617888,1.437374453794243,92128,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Apartment Unit,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
497,2012.0,1987.0,6.0,14.0,2029.0221938630496,1.5251652262,65.0,13.0,9.7153237952476,,36.017769506330524,134.87059378106036,1.0067917690257884,91910,Chula Vista,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
498,2012.0,1972.0,2.0,67.0,1613.7664430260324,1.3976240391,49.0,7.0,7.636322169062676,11.707613062681622,15.617106328269458,56.56617837989703,3.0829203059628476,91932,Imperial Beach,CA,3B Warm - Dry (El Paso-TX),Residential,Apartment Unit,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
499,2012.0,1972.0,2.0,90.0,2746.5893973283364,2.0682523268,49.0,13.0,17.43722553745522,,21.612565769569414,72.31518894797092,1.7886798759987312,92677,Laguna Niguel,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
500,2012.0,1992.0,53.0,90.0,2375.57127021415,2.2017281488866733,125.0,13.0,3.6910473230937875,42.580385487041454,27.375407257891005,77.11066874170406,2.8035694640694575,92078,San Marcos,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
501,2012.0,1982.0,1090.0,98.0,1649.429546297187,4.037037037037037,50.0,,13.77563427793802,11.351860031620284,32.04301412367305,35.42208552917694,1.59368574361752,92056,Oceanside,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
502,2012.0,1973.0,2.0,49.0,2762.5666690360995,3.0721966206,50.0,13.0,17.040109989515468,22.650675609945452,20.898778411719523,46.49310748263367,1.6845131266890496,92116,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Apartment Unit,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
503,2012.0,1960.0,50.0,87.0,2652.6523469948092,0.8885887433577991,63.775,11.0,5.00498102699649,12.650606019297086,17.44983670344399,83.51766950311693,1.2964936712937276,06877,Ridgefield,CT,5A Cool - Humid (Chicago-IL),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
504,2012.0,1959.0,4.0,80.0,2648.128259830765,1.3089005236,63.775,13.0,8.253768299420322,21.043164740261144,32.18920160268614,50.20475084360674,1.4331889354291407,06877,Ridgefield,CT,5A Cool - Humid (Chicago-IL),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
505,2012.0,1970.0,4.0,80.0,2619.5410005193826,4.0816326531,84.0,7.0,11.525341587653857,11.925886193443114,25.99720864329559,18.198751590735426,1.2698897256700983,92056,Oceanside,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
506,2012.0,1965.0,1.0,82.0,1580.4552967972704,0.1993223042,84.0,13.0,12.030820602011696,43.86442016465641,30.793725956393747,64.87999134802331,0.5947822102758876,92019,El Cajon,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
507,2012.0,1999.0,1.0,96.0,1800.153703386315,0.1993223042,83.0,,9.404574089964635,43.10597423255917,19.849887568075435,107.83265402097322,1.9408541739419405,92103,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Apartment Unit,Unknown,Unknown,Furnace,Natural Gas,Unknown,Unknown,Shingles,Unknown,Unknown,Unknown,Unknown,Anonymous
508,2012.0,1989.0,3.0,57.0,3038.791409143092,1.6910935738,83.0,11.0,14.444124778341235,20.680343735303467,62.60038916813838,92.87576898943414,4.13338239593078,92078,San Marcos,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
509,2012.0,1993.0,1.0,17.0,2401.0851544939233,1.2437810945,89.0,3.0,14.546157176290574,21.640278442026627,42.95837892173765,57.93613478421006,2.030162045100684,40503,Lexington,KY,4A Mixed - Humid (Baltimore-MD),Commercial,Retail - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
510,2012.0,1976.0,27.0,75.0,2425.1003598057137,1.228277681739605,89.0,15.0,6.673911258859615,19.31633895810294,40.294722079550915,58.05516533858609,5.943170378051865,40503,Lexington,KY,4A Mixed - Humid (Baltimore-MD),Commercial,Retail - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
511,2012.0,1951.0,27.0,34.0,1345.603521744684,1.228277681739605,37.15,,11.176532472534298,7.89233852606519,25.352938027213135,43.412081981853476,0.9655678886402721,92122,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Apartment Unit,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
512,2012.0,1977.0,5.0,77.0,1323.0143904350878,3.2383419689,37.15,,11.222098186527669,,21.34862998841937,45.86162444559178,1.7405514294937126,92126,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Furnace,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
513,2012.0,1984.0,20.0,77.0,2721.5414266270063,1.1107408641563923,55.0,19.0,6.297651410986566,9.879679774498577,23.000631845288993,74.96607739506689,2.267729887446941,92130,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Furnace,Natural Gas,Central Air Conditioning,Unknown,Slate or tile shingles,Unknown,Unknown,Unknown,Unknown,Anonymous
514,2012.0,1969.0,17.0,95.0,2227.768092684569,2.2123893805309733,55.0,11.0,8.217179861348228,27.66564069860922,12.370186449240727,80.82053692282344,2.2984487318308595,92083,Vista,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
515,2012.0,1972.0,2.0,,3828.7470306711216,0.9442870633,40.0,11.0,28.185662329188837,24.921368691903403,31.787972186627858,51.053145791893705,2.187580091235085,92127,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
516,2012.0,1986.0,12.0,1.0,2879.977664775352,2.292263610315186,40.0,3.0,10.837916206201998,,44.64794266806085,99.63559249895671,1.7227761037390201,60641,Chicago,IL,5A Cool - Humid (Chicago-IL),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
517,2012.0,1928.0,2.0,56.0,2883.2093926949574,0.3333333333,47.5,13.0,9.648784600237645,19.99943209508395,40.406092071041805,95.6176730766741,1.7693979810915144,60641,Chicago,IL,5A Cool - Humid (Chicago-IL),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
518,2013.0,1928.0,2.0,53.0,1345.2558563428443,0.3333333333,47.5,11.0,10.68782881759945,18.215872985662212,52.12203698538762,82.9650337049724,1.05011291279993,92069,San Marcos,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
519,2012.0,1987.0,2.0,79.0,1230.3610227188888,0.6086427267,60.0,3.0,5.881684847247207,,20.35930746265043,53.496421853346924,1.2727604966215245,92673,San Clemente,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Slate or tile shingles,Unknown,Unknown,Unknown,Unknown,Anonymous
520,2012.0,1946.0,2.0,47.0,2157.2723081921554,0.4101722724,60.0,3.0,16.37200486864156,17.55897603139212,30.704030936602358,30.19411284161681,1.7188098616375167,92028,Fallbrook,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
521,2012.0,1981.0,2.0,36.0,753.7472426796094,1.1764705882,60.62,3.0,18.10028449740294,23.355350389619247,11.252650114711647,62.23795661695968,1.5963447209444503,92104,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
522,2012.0,1949.0,2.0,55.0,1066.9659983374636,2.8735632184,60.62,,27.31502421666849,88.88163122367654,65.08525715512259,59.074429627975874,1.9820909866591248,92120,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
523,2012.0,1994.0,1985.0,11.0,2054.769258561703,2.5958469064958942,55.0,3.0,16.34077166608958,9.529982323603702,28.858350951090323,44.91785441213304,1.7718908687088981,92117,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Furnace,Unknown,Unknown,Unknown,Wood shingles/shakes/other wood,Unknown,Unknown,Unknown,Unknown,Anonymous
524,2013.0,1994.0,2.0,47.0,3612.922798622089,2.2727272727,55.0,11.0,10.77197280944362,54.26178903323185,33.66753722416332,49.028228797791755,1.3760748820616149,92037,La Jolla,CA,3B Warm - Dry (El Paso-TX),Residential,Apartment Unit,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
525,2012.0,1979.0,3.0,73.0,1143.150132220379,0.5882352941,78.0,13.0,11.573673315354108,17.54833214802721,33.559913469005714,105.98613956058287,3.3573531572995026,92057,Oceanside,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
526,2012.0,2000.0,4.0,79.0,1827.4151117554698,1.2341869793,78.0,3.0,19.543741062560226,10.280290683984726,35.32462228215476,58.67221182579272,2.0408170642885457,91915,Chula Vista,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
527,2012.0,1965.0,4.0,95.0,3106.6499417901955,1.2341869793,44.525,13.0,16.648007431641105,,6.780246081165178,96.67537116638438,1.4301255211704582,92128,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
528,2012.0,1956.0,254.0,61.0,2105.5473420616318,2.103278945631233,44.525,11.0,20.39434760881334,4.888141742659354,21.003411120440614,56.054302720621564,1.285829002788309,92024,Encinitas,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
529,2012.0,1969.0,254.0,92.0,1920.5372737630419,2.103278945631233,46.08,,11.39260442947935,,53.82405143429525,93.5895977224859,2.6511275254339357,92154,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Furnace,Unknown,Unknown,Unknown,Shingles,Unknown,Unknown,Unknown,Unknown,Anonymous
530,2012.0,1976.0,2.0,99.0,2173.706071299582,0.4192872117,46.08,13.0,7.237289481737999,25.694752250951158,30.53623642767673,55.43771091113595,2.074517874558995,92129,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Furnace,Unknown,Unknown,Unknown,Slate or tile shingles,Unknown,Unknown,Unknown,Unknown,Anonymous
531,2012.0,1940.0,6.0,,1836.762338131558,4.2857142857,57.45,11.0,10.544449278546884,38.21443530036592,24.302307369793137,40.03053109402187,1.5945643570925478,92084,Vista,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
532,2012.0,1984.0,3.0,80.0,1292.0312855598156,1.0917030568,57.45,7.0,8.798658351068863,43.910412711326,31.250497374213033,73.33612756916634,1.4989569884149638,91977,Spring Valley,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Furnace,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
533,2012.0,1950.0,4644.0,63.0,2571.152704453752,4.909376337947767,75.28,11.0,16.201237105444598,7.897726782956147,76.90230995993082,60.710940348158445,0.9319760800881359,91977,Spring Valley,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
534,2012.0,1960.0,4644.0,25.0,1586.0011127952375,4.909376337947767,75.28,11.0,7.147390442265968,33.64870311136827,31.417848162880656,66.9431981397507,2.049404936521755,92056,Oceanside,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Furnace,Unknown,Unknown,Unknown,Wood shingles/shakes/other wood,Unknown,Unknown,Unknown,Unknown,Anonymous
535,2012.0,1979.0,2.0,55.0,1193.6868203801325,2.3148148148,77.42,13.0,16.880694884359908,9.087451355113496,53.96294219478781,87.13826018690358,1.9607855292446603,92124,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Apartment Unit,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
536,2012.0,1949.0,4.0,34.0,835.8072826769759,5.3908355795,77.42,13.0,10.458115158032745,21.53042133918911,26.233289511143084,60.62769324860512,0.4362477538137358,92116,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Apartment Unit,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
537,2012.0,1984.0,103.0,87.0,85164.06780759056,0.5009118541033435,55.0,13.0,77.84669142793425,29.35571795153585,6.972330043123062,49.12677574317663,1.36930120570519,73119,Oklahoma City,OK,3A Warm - Humid (Memphis-TN),Commercial,Education - Other classroom,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Labeled,Unknown,Anonymous
538,2012.0,1958.0,103.0,70.0,86325.28005923275,0.5009118541033435,55.0,,14.192422124708363,,5.254197305497412,64.66831305087162,1.9824052956527582,73119,Oklahoma City,OK,3A Warm - Humid (Memphis-TN),Commercial,Education - Other classroom,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Labeled,Unknown,Anonymous
539,2012.0,1976.0,1.0,55.0,1547.4100968884445,1.3351134847,60.0,11.0,21.99394764762501,11.75852717730063,40.0591604666519,36.6250668422914,4.367340275566326,91911,Chula Vista,CA,3B Warm - Dry (El Paso-TX),Residential,Apartment Unit,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
540,2012.0,1990.0,2.0,46.0,11433.538269943661,1.6,60.0,11.0,11.104961913495433,14.450709954771769,22.61273107325941,69.74354700055721,1.1315426813099394,92067,Rancho Santa Fe,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
541,2012.0,1973.0,2.0,83.0,1429.1862895567874,0.9775171065,95.0,13.0,14.759485342363963,9.93337448187391,74.31734653485893,92.5624824886246,2.5207807317032014,92129,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Furnace,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
542,2012.0,1980.0,2.0,83.0,1450.102025682351,1.1940298508,95.0,13.0,16.800082062822465,12.28916880610608,35.828714063228524,62.54652928283689,2.1897179271584575,92131,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Apartment Unit,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
543,2012.0,1957.0,2.0,94.0,2735.702521810874,2.3148148148,97.0,13.0,12.382023718468954,18.94123126028065,45.19309071794624,113.06509500747073,2.1463337094651957,92028,Fallbrook,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
544,2012.0,2000.0,1.0,87.0,2958.170676508634,1.7452006981,97.0,19.0,18.857444688064536,23.20417282035319,27.787863207976788,53.8378008712358,2.2846752571047113,92653,Laguna Hills,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Furnace,Unknown,Central Air Conditioning,Unknown,Wood shingles/shakes/other wood,Unknown,Unknown,Unknown,Unknown,Anonymous
545,2012.0,1950.0,3.0,100.0,1426.7291268442864,1.4634146341,97.0,7.0,17.333009589738722,18.899341745568336,14.460157198950016,95.05953765888053,1.463524187351794,92119,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Furnace,Unknown,Unknown,Unknown,Wood shingles/shakes/other wood,Unknown,Unknown,Unknown,Unknown,Anonymous
546,2012.0,1971.0,2.0,57.0,1943.526869198633,0.0101228406715492,97.0,3.0,11.62762936894947,26.576928122419066,27.007062046380813,85.70517587139459,1.9597569075524552,92078,San Marcos,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
547,2012.0,1965.0,3.0,88.0,1162.3546109063857,1.5625,50.0,3.0,6.9402789477232645,11.629261347343464,56.44418793257348,78.99600009610957,1.179451877044356,92021,El Cajon,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
548,2012.0,1971.0,1.0,72.0,1683.6035698169471,1.8115942029,50.0,13.0,5.242760183632723,11.962625246200785,147.3842602488554,67.081765231528,2.0037673342476365,92027,Escondido,CA,3B Warm - Dry (El Paso-TX),Residential,Apartment Unit,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
549,2012.0,2000.0,1.0,25.0,1601.5297627123393,0.2771618625,97.0,13.0,12.20934918589,26.218832613134943,54.323701118084315,41.79113024885761,1.6832490917928125,92117,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
550,2012.0,1982.0,1.0,69.0,1661.1814756137758,0.5611672278,97.0,11.0,8.49019526377566,29.636497439250764,38.5341794299287,64.04912255915377,0.8366863777459634,92078,San Marcos,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
551,2012.0,1962.0,4.0,46.0,2490.0184721004057,2.6666666667,97.0,19.0,11.107111685207895,18.142910321801054,29.13555186980547,34.315702766813686,2.009867888334742,92129,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Furnace,Unknown,Unknown,Unknown,Slate or tile shingles,Unknown,Unknown,Unknown,Unknown,Anonymous
552,2012.0,1973.0,2.0,,742.1789133279013,0.6837606838,97.0,13.0,10.420984496470581,13.683523903285185,28.074337065784903,63.10385649585935,1.4865690699701402,92105,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Furnace,Unknown,Unknown,Unknown,Other Or Combination,Unknown,Unknown,Unknown,Unknown,Anonymous
553,2012.0,1978.0,2.0,,3321.05532169005,0.4329004329,71.0,11.0,7.6923045240728225,19.32100632283959,99.9413060166656,62.31370139657171,0.9780782739773395,92009,Carlsbad,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
554,2012.0,1992.0,1.0,88.0,2449.0576718860248,1.8382352941,71.0,,17.323503102440636,32.62745635722893,109.68425618135659,74.29551736166208,4.803476949150864,92091,Rancho Santa Fe,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
555,2012.0,1959.0,2.0,51.0,96962.82390897212,1.1600928074,126.0,13.0,14.980195927356016,48.01498194592921,109.34890897581214,41.14768621293715,3.663891678200294,92553,Moreno Valley,CA,3B Warm - Dry (El Paso-TX),Commercial,Education - Other classroom,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Labeled,Unknown,Anonymous
556,2012.0,1985.0,2.0,54.0,104871.56911108676,0.6024096386,126.0,11.0,16.066833246951692,22.874074532951393,31.558035584542587,62.87252680242135,3.041039511673391,92553,Moreno Valley,CA,3B Warm - Dry (El Paso-TX),Commercial,Education - Other classroom,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Labeled,Unknown,Anonymous
557,2012.0,1971.0,1.0,100.0,716.9332076418434,0.3601008282,80.0,11.0,20.07870342277139,19.38868055136102,41.9046753398836,32.1333199379355,1.539000513122605,92128,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Apartment Unit,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
558,2012.0,1987.0,1.0,1.0,1344.598489934472,0.5952380952,80.0,11.0,6.26781177843342,32.75783773833582,34.4923741598331,60.47217475466491,1.5412689611969943,92057,Oceanside,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
559,2012.0,1979.0,1.0,72.0,1446.4040922242366,0.4708097928,89.08333333333333,15.0,7.609848916325301,,14.919890960787193,52.599464445203324,3.769261717271612,92114,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Furnace,Unknown,Unknown,Unknown,Shingles,Unknown,Unknown,Unknown,Unknown,Anonymous
560,2012.0,1986.0,5.0,89.0,1105.4405854064703,2.0833333333,89.08333333333333,11.0,13.838267531083067,7.66900992753328,37.15993728655785,72.54980043167339,2.0841592068421333,92629,Dana Point,CA,3B Warm - Dry (El Paso-TX),Residential,Apartment Unit,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
561,2012.0,1965.0,5.0,90.0,1836.8461932645464,2.0833333333,97.0,11.0,30.080982058788152,26.541115306044972,28.035293332030662,15.987396724230889,1.8692277749261266,92058,Oceanside,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
562,2012.0,1978.0,2.0,45.0,2226.8025222424812,0.8431703204,97.0,19.0,15.044267227479999,,14.010425716093495,91.83357222788653,1.2232960694885109,92064,Poway,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
563,2012.0,1981.0,4.0,84.0,1305.7542099760774,1.8518518519,65.0,11.0,12.209594881246156,7.850989868240645,21.049377732823103,49.68774254791392,2.211244956405541,92024,Encinitas,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
564,2012.0,1976.0,1.0,84.0,1170.8389609744854,0.548245614,65.0,13.0,14.166689516380059,16.341074672488013,18.852790244186377,105.01121390903869,1.3042462810017483,92111,San Diego,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
565,2012.0,1978.0,2.0,67.0,1643.3499748080649,0.3130870382,50.0,11.0,2.759867703101093,35.851233861487984,26.172949108219065,62.42572009520309,2.487145503478747,92082,Valley Center,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
566,2012.0,1960.0,2.0,73.0,1314.339598318343,0.4158868788,50.0,11.0,10.652066703254638,,17.20883858852947,53.51082787912424,1.5398265766463028,91945,Lemon Grove,CA,3B Warm - Dry (El Paso-TX),Residential,Single Family - Uncategorized,Unknown,Unknown,Furnace,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Anonymous
